Step,Value
159101,-39.6617088317871
159793,-52.6879844665527
159985,-94.0861968994141
160188,-218.367767333984
160337,-158.91911315918
160854,-86.96337890625
161121,-61.2132873535156
161263,-128.011016845703
161453,-238.675094604492
161604,-224.235992431641
161830,-234.287628173828
161956,-22.0610866546631
162077,-111.343330383301
162224,-70.5961456298828
162473,-43.4851303100586
162837,-63.3966522216797
163009,-6.08539152145386
163160,-144.68196105957
163263,-116.098785400391
163385,-158.631271362305
163792,-175.123992919922
163927,-138.529113769531
164089,-109.038185119629
164477,-29.6732044219971
164695,-65.0264205932617
164967,-149.544586181641
165153,-93.1585388183594
165730,-31.8805465698242
165930,-136.151016235352
166293,-132.633773803711
166396,-121.987289428711
167396,-9.24989223480225
167552,-45.4742240905762
167816,-320.795562744141
167963,-81.5952301025391
168216,-179.354782104492
168590,-76.3053970336914
168698,-33.6518173217773
168888,30.823314666748
169470,-194.86897277832
169623,-211.054763793945
169849,59.0448455810547
169959,-32.377311706543
170319,-246.757507324219
171514,-128.825119018555
171657,-47.4103126525879
171872,36.0005760192871
173084,97.466064453125
173805,-38.4535255432129
174190,-67.9289855957031
174706,-186.432342529297
175237,-487.223724365234
175551,-258.826599121094
175955,-249.638259887695
176049,-35.0277061462402
177049,67.2049942016602
177221,-273.058044433594
177639,-45.606502532959
177884,-244.872085571289
178076,-220.248138427734
178451,-233.380142211914
178577,-128.594940185547
178705,-17.8936367034912
178985,-244.773742675781
179116,-202.194229125977
179235,-82.277214050293
179751,-468.831878662109
179900,-218.733871459961
180331,-401.743499755859
180547,-32.7531929016113
180716,-40.3633117675781
181048,-85.9085922241211
181265,-93.5176162719727
181439,4.40068101882935
181625,-351.186645507812
181804,-171.740295410156
182359,37.1226387023926
182506,15.2969818115234
182697,-164.887481689453
182840,-9.8022928237915
183266,-66.6225357055664
183484,-354.542175292969
183933,-137.779968261719
184103,-272.935699462891
185679,-127.059913635254
185832,-88.8844375610352
186253,-134.140274047852
186414,-63.8201065063477
186673,-3.02883863449097
186846,-69.0666885375977
187010,-202.277114868164
187157,-72.3286361694336
187416,-181.93701171875
187600,-39.7351150512695
187770,40.4806060791016
188095,-54.1604194641113
188391,-249.616485595703
188587,-0.493250995874405
188785,-166.196014404297
189227,-300.760498046875
189559,-114.560966491699
190561,-214.156539916992
190750,57.8388862609863
191005,-82.9211120605469
191187,-254.13053894043
191562,-77.4870834350586
191968,-231.791961669922
192209,-141.993743896484
192576,-265.857177734375
192886,-73.9943923950195
193031,-112.849700927734
193163,-99.1319427490234
193347,-316.786926269531
193468,14.1348133087158
193866,-107.943359375
193982,-52.614143371582
194128,-153.670806884766
194951,-449.388916015625
195068,-12.646240234375
195292,-79.519157409668
195437,-142.549728393555
195816,-138.441467285156
195968,-37.3251075744629
196137,-4.5313572883606
196271,-98.310920715332
196415,-111.509788513184
197424,-230.860870361328
197670,-73.9859085083008
198670,66.7311401367188
198853,-183.495681762695
199014,-23.3245983123779
199230,-356.217468261719
199542,-259.620758056641
199856,-30.2263965606689
200009,-31.4382438659668
200135,-121.853332519531
200297,-51.8044815063477
200632,-172.231948852539
200802,-109.170997619629
201010,17.9021549224854
201300,-30.1994972229004
201547,-91.5780715942383
201740,-193.518264770508
201880,-32.9799385070801
202085,-309.261047363281
202212,-52.6120262145996
202396,-45.8725814819336
203038,22.8754920959473
203439,-57.741268157959
204439,76.7153701782227
204990,-301.244018554687
205389,-118.709053039551
206389,41.824951171875
207565,-182.529190063477
207844,-175.454605102539
208017,-313.949737548828
208171,-56.3647193908691
208732,-252.940185546875
209257,-22.0492534637451
209468,-267.251586914062
209948,-76.2926940917969
210188,-127.360633850098
210696,9.03693580627441
211233,-281.994415283203
211374,48.4366722106934
212374,97.7880325317383
212642,-134.690612792969
212865,-90.845458984375
213058,-98.9081420898438
213181,-164.816772460938
213363,-247.94938659668
213653,-240.3857421875
213868,-53.0462684631348
214321,-7.36583614349365
214509,-337.906158447266
214653,-224.699081420898
215142,-292.769470214844
215293,-2.24914407730103
215784,-10.3489751815796
215970,-66.7660598754883
216135,-185.35417175293
216265,-31.1313514709473
216617,-42.5320091247559
217030,-3.20868730545044
217211,-151.828125
217342,-58.7685966491699
217519,-74.818000793457
217713,-37.978214263916
217865,-9.37022018432617
218040,-20.7549934387207
218164,35.5707931518555
218348,-169.250030517578
219348,-54.4538841247559
219580,-18.0377445220947
219775,-24.8448448181152
219873,-43.0352668762207
220006,-204.964904785156
220375,-4.07166481018066
220566,-22.1656055450439
220738,-103.52946472168
220919,-187.746780395508
222732,-230.073654174805
223145,-28.7144870758057
223273,42.6106338500977
223401,-4.72983455657959
223581,-268.305084228516
223894,-82.9669418334961
224066,-64.0865859985352
224294,-150.766082763672
224406,-170.046722412109
224540,-12.4508790969849
225115,-221.485931396484
225286,-54.8038482666016
225459,-141.682083129883
225624,-318.629486083984
225830,-258.933258056641
225967,-80.5557861328125
226080,-217.939346313477
226262,-97.2399139404297
226447,2.73915982246399
227562,-16.3458442687988
227886,14.7478265762329
228085,-284.64306640625
228453,-378.852081298828
228758,-231.557586669922
229081,-41.3812217712402
229257,-55.6032867431641
229446,-203.535842895508
229648,7.50057935714722
229854,-268.143890380859
230026,-115.968200683594
230717,-1.87284111976624
231048,-12.5960636138916
231654,-22.2687931060791
231813,-117.945579528809
232267,-23.8764400482178
232488,-41.8026924133301
232681,-37.9437942504883
233226,-283.314331054688
233359,-70.7377624511719
233549,6.6342453956604
233678,-183.599700927734
233864,7.3242621421814
234113,-300.213104248047
234348,-100.938652038574
234563,-99.5475692749023
235058,-259.016296386719
235252,-76.6222229003906
235375,-75.3995819091797
235733,-335.944000244141
235883,-55.205638885498
236033,-114.270332336426
236186,3.55749106407166
236396,-50.2011642456055
236807,-117.621849060059
236910,0.439256757497788
237123,-160.364959716797
237278,-198.391250610352
237488,-282.877258300781
237808,-282.198516845703
237978,-164.731155395508
238388,-228.762725830078
238567,-90.7308197021484
238749,-284.132751464844
238995,-47.5398750305176
239153,-145.699584960938
239325,-266.654998779297
239922,-67.271125793457
240299,21.5655670166016
241299,99.9933090209961
241614,-46.5579643249512
242211,-198.029098510742
242364,-43.5168914794922
242691,-199.161331176758
242941,-191.233978271484
243551,-258.840148925781
243991,-190.047378540039
244147,-37.2515563964844
244336,-113.474746704102
244645,-136.586471557617
244867,-285.314880371094
245060,-341.939849853516
245430,-320.322937011719
245729,-204.436462402344
245920,-194.156311035156
246044,-52.570858001709
246228,-56.2754249572754
246391,-125.86213684082
246754,-136.766708374023
246939,-13.3920116424561
247206,-41.4420852661133
247517,-77.2959747314453
247660,-82.1959457397461
249056,-87.2531585693359
249476,-247.545272827148
249685,-253.661758422852
250142,-224.545745849609
250285,-17.0597095489502
250436,-215.066970825195
250633,-14.3457517623901
250755,-14.043155670166
250892,-268.974426269531
251049,-251.142578125
251581,-209.544342041016
251799,-340.97607421875
251955,21.7070922851562
252170,-296.750610351563
252358,-250.912612915039
252494,-7.38167142868042
252602,-51.7858238220215
252914,-210.956787109375
253081,-105.570175170898
253205,-195.842239379883
253370,-284.103942871094
253570,-73.7047653198242
253808,-302.823974609375
254384,-294.257293701172
254794,-332.132568359375
254936,-8.57908630371094
255165,-129.609939575195
255290,-59.8065528869629
255450,-144.809967041016
255611,-174.480819702148
255861,-296.370086669922
256005,-50.4392395019531
256195,-18.5965614318848
256336,-106.787841796875
256833,-54.6346321105957
257833,80.0847930908203
258408,-31.6346073150635
258562,-61.6474494934082
258929,-223.687530517578
259081,16.7289695739746
259230,-34.8073348999023
259633,-62.1704025268555
259815,-36.0397605895996
259939,-39.8585662841797
260268,-217.852737426758
260502,-13.969292640686
260663,-121.660758972168
261061,-69.6274795532227
261252,-205.873031616211
261403,-43.5575942993164
261910,-42.0046157836914
262084,-20.6279640197754
262213,-250.358917236328
262491,-78.0651473999023
263491,52.8451385498047
263854,-292.964080810547
264041,-181.780487060547
265041,19.5916194915771
265208,30.8464813232422
265446,-62.0811080932617
265582,-14.6985874176025
265931,53.2665023803711
266147,-76.4771728515625
266748,-89.5665588378906
267123,-258.346160888672
268482,-313.501220703125
269891,-54.6998405456543
270858,-247.669677734375
271378,-181.415451049805
271559,-208.512344360352
271747,-2.08727240562439
271894,-199.416168212891
272023,26.7704410552979
272539,-76.3950500488281
272686,-107.084075927734
272990,-32.7101249694824
273233,-262.777618408203
273566,2.69162964820862
273691,-47.5390892028809
273834,-229.271759033203
274059,-278.183563232422
274618,-91.6685180664063
274759,-72.977424621582
274947,3.50327968597412
275093,-28.5231075286865
275231,-108.784996032715
275646,-52.995677947998
275966,-277.428680419922
276176,-104.31657409668
276580,-328.009582519531
276894,-18.4159984588623
277061,57.0238075256348
277481,-51.6624870300293
278086,-57.9027519226074
278430,-206.15673828125
279045,-33.7677688598633
279254,-48.2623901367188
279439,-224.580108642578
279689,-95.8138732910156
280328,-184.254638671875
280610,28.218563079834
281073,-229.254745483398
281284,-110.905731201172
281874,-289.297271728516
282085,28.9537220001221
282642,-163.118225097656
282898,3.07086515426636
283373,-61.6603088378906
283553,-236.258331298828
283756,-86.3463592529297
283914,-252.296600341797
284131,-81.7179412841797
284367,-211.840255737305
284579,-0.761517226696014
284924,-142.489227294922
285045,-26.6667499542236
285254,-266.394256591797
286254,48.6874694824219
286431,-14.0557832717896
286711,-86.3987731933594
286877,1.08801674842834
287013,-39.2069511413574
288013,89.0456619262695
